,PRMS_DT,PRDT_SHAP_CD_NM,영양제명,IFTKN_ATNT_MATR_CN,BSSH_NM,STDR_STND,PRIMARY_FNCLTY,POG_DAYCNT,CSTDY_MTHD,NTK_MTHD
1148,20210308,정,멀티비타민 미네랄19,"* 비오틴
① 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 비타민B1
① 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 비타민B12
① 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 비타민D
① 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
② 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 비타민K
① 항응고제 등 복용 시 전문가와 상담할 것
② 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 철
① 특히 6세 이하는 과량섭취하지 않도록 주의

* 판토텐산
① 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",엠에스바이오텍(주),"1. 성상 : 고유의 향미가 있고 이미, 이취가 없는 밝은 회색의 장방형 코팅정제
2. 구리 : 0.8 mg / 1 g (표시량의 80-150%)
3. 나이아신 : 15 mg NE / 1 g (표시량의 80-150%)
4. 망간 : 3 mg / 1 g (표시량의 80-150%)
5. 비오틴 : 30 ㎍ / 1 g (표시량의 80-180%)
6. 비타민A : 700 ㎍ RE / 1 g (표시량의 80-150%)
7. 비타민B1 : 2.4 mg / 1 g (표시량의 80-180%)
8. 비타민B2 : 2.8 mg / 1 g (표시량의 80-180%)
9. 비타민B6 : 3 mg / 1 g (표시량의 80-150%)
10. 비타민B12 : 2.4 ㎍ / 1 g (표시량의 80-180%)
11. 비타민C : 100 mg / 1 g (표시량의 80-150%)
12. 비타민D : 25 ㎍ / 1 g (표시량의 80-180%)
13. 비타민E : 11 mg α-TE / 1 g (표시량의 80-150%)
14. 비타민K : 70 ㎍ / 1 g (표시량의 80-180%)
15. 셀렌 : 55 ㎍ / 1 g (표시량의 80-150%)
16. 아연 : 8.5 mg / 1 g (표시량의 80-150%)
17. 엽산 : 400 ㎍ / 1 g (표시량의 80-150%)
18. 철 : 12 mg / 1 g (표시량의 80-150%)
19. 크롬 : 30 ㎍ / 1 g (표시량의 80-180%)
20. 판토텐산 : 5 mg / 1 g (표시량의 80-180%)
21. 붕해시험 : 60분 이내
22. 대장균군 : 음성","* 구리
① 철의 운반과 이용에 필요
② 유해산소로부터 세포를 보호하는데 필요

* 나이아신
① 체내 에너지 생성에 필요

* 망간
① 뼈 형성에 필요
② 에너지 이용에 필요
③ 유해산소로부터 세포를 보호하는데 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민A
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민B12
① 정상적인 엽산 대사에 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 비타민E
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민K
① 정상적인 혈액응고에 필요
② 뼈의 구성에 필요

* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 철
① 체내 산소운반과 혈액생성에 필요
② 에너지 생성에 필요

* 판토텐산
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",제조일로부터 24개월,0,"1일 1회, 1회 1정씩 충분한 물과 함께 섭취"
1149,20210308,분말,오늘도 가볍게 프로바이오틱스 락토-솔루션,"* 프로바이오틱스
① 질환이 있거나 의약품 복용 시 전문가와 상담할 것
② 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
③ 어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
④ 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",엠에스바이오텍(주),"① 성상 : 고유의 향미가 있고 이미, 이취가 없는 연한 노랑 빛이 도는 백색 분말
② 아연 : 3 mg / 2 g (표시량의 80-150%)
③ 프로바이오틱스 수 : 100,000,000 CFU / 2 g (표시량 이상)
④ 대장균군 : 음성","* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",제조일로부터 18 개월,0,"1일 1회, 1회 1포를 그대로 혹은 물과 함께 섭취"
1150,20210308,분말,포스트바이오틱스 락토바실러스 마이크로바이옴,"① 섭취 시 가스참, 트림, 복통, 복부팽만감 등이 발생할 수 있습니다.
② 이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.
③ 질환이 있거나 의약품 복용 시 전문가와 상담하십시오.
④ 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있습니다.
⑤ 어린이가 함부로 섭취하지 않도록 일일 섭취량 방법을 지도하십시오.
⑥ 알레르기, 특이체질이신 경우 성분을 확인하신 후 섭취하시기 바랍니다.
⑦ 흡습의 우려가 있으니 개봉한 제품은 가급적 빨리 섭취하시기 바랍니다.
⑧ 제품 개봉 또는 섭취 시 포장재에 의해 상처를 입을 수 있으니 주의하시기 바랍니다.",한국바이오팜(주),"1) 성상 : 이미, 이취가 없고 고유의 향미가 있는 백색의 분말
2) 프락토올리고당 : 표시량(3 g/5,000 mg)의 80~120% 이어야 한다.
3) 프로바이오틱스 : 표시량(100,000,000 CFU/5,000 mg) 이상이어야 한다.
4) 아연 : 표시량(3 mg/5,000 mg)의 80~150% 이어야 한다.
5) 셀레늄 : 표시량(50 ㎍/5,000 mg)의 80~150% 이어야 한다.
6) 납(mg/kg) : 1.0 이하
7) 대장균군 : 음성","[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

[셀레늄] ①유해산소로부터 세포를 보호하는데 필요

[프로바이오틱스] 유산균 증식 및 유해균 억제?배변활동 원활?장건강에 도움을 줄 수 있음.

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",제조일로부터 18개월,0,"1일 1회, 1회 1포를 섭취하시기 바랍니다."
1151,20210309,캡슐,맥스 레드프로폴리스,"프로폴리스에 알레르기를 나타내는 사람은 섭취에 주의

(가) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)유니쎌팜,"(1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 어두운 회갈색의 내용물을 함유한 진한 빨강색의 타원형 연질캡슐
(2) 총 플라보노이드 : 표시량(17mg/600mg)의 80~120%
(3) 비타민E : 표시량(11mgα-TE/600mg)의 80~150%
(4) 아연 : 표시량(8.5mg/600mg)의 80~150%
(5) 비타민A : 표시량(700㎍RE/600mg)의 80~150%
(6) 비타민B2 : 표시량(1.4mg/600mg)의 80~180%
(7) 비타민D : 표시량(10㎍/600mg)의 80~180%
(8) 파라(ρ)-쿠마르산 : 확인
(9) 계피산 : 확인
(10) 납(mg/kg) : 5.0 이하
(11) 디에틸렌글리콜 : 불검출
(12) 테트라싸이클린(mg/kg) : 불검출
(13) 클로르테트라싸이클린(mg/kg) : 불검출
(14) 대장균군 : 음성
(15) 붕해시험 : 20분 이내","①항산화 항균작용에 도움을 줄 수 있음

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①체내 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월,0,"1일 1회, 1회 1캡슐 충분한 물과 함께 섭취하십시오."
1152,20210309,캡슐,전립쏘팔팔,"1) 유통기한을 확인하시기 바라며, 섭취량 및 섭취방법을 준수하시기 바랍니다.
2) 특이체질, 알레르기 체질의 경우 성분을 확인하시고 섭취하여 주시기 바랍니다. 
3) 이상사례 발생 시 섭취를 중단하고 전문가와 상담하시기 바랍니다.
4) 성인남성만 섭취하시기 바랍니다.
5) 수술 전후, 출혈성 질환이 있거나 항응고제 등 복용 시 전문가와 상담하시기 바랍니다.
6) 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있습니다.
7) 메스꺼움 등 소화계통의 불편함과 설사를 유발할 수 있으니 식사 후 섭취하시기 바랍니다.",(주)한국씨엔에스팜,"1) 성상 : 고유의 향미가 있고 이미·이취가 없는 검은 초록색의 점도가 있는 내용물을 함유한 어두운 갈색의 장방형 연질캡슐
2) 로르산 : 표시량의 80~120% ( 표시량 : 115mg / 900mg )
3) 옥타코사놀 : 표시량의 80~120% ( 표시량 : 40mg / 900mg )
4) 비타민B1 : 표시량의 80~180% ( 표시량 : 12mg / 900mg )
5) 비타민B2 : 표시량의 80~180% ( 표시량 : 14mg / 900mg )
6) 비타민E : 표시량의 80~150% ( 표시량 : 11mga-TE / 900mg )
7) 아연 : 표시량의 80~150% ( 표시량 : 8.5mg / 900mg )
8) 납(mg/kg) : 1.0 이하
9) 카드뮴(mg/kg) : 1.0 이하
10) 수은(mg/kg) : 1.0 이하
11) 비소(mg/kg) : 1.0 이하
12) 붕해 : 적합 (20분 이내)
13) 대장균군 : 음성","[쏘팔메토열매추출물] 전립선 건강의 유지에 도움을 줄 수 있음
[옥타코사놀함유유지] 지구력 증진에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요/정상적인 세포분열에 필요  
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월까지,0,"1일 1회, 1회 1캡슐(1캡슐 당 900mg)을 물과 함께 섭취하십시오."
1153,20210310,정,프라임 멀티비타민미네랄 포 휴먼,"1) 특이체질, 알레르기 체질의 경우에는 간혹 개인에 따라 과민반응을 나타낼 수 있으므로 원료를 확인한 후 섭취하십시오.
2) 특히 6세 이하는 과량섭취하지 않도록 주의
3) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
4) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
5) 당뇨병이 있는 경우 섭취 전 전문가와 상담할 것",콜마비앤에이치(주)음성공장,"1) 성상 : 고유의 향미가 있고 이미, 이취가 없으며 점박이와 절단금이 있는 흰 노란색의 장타원형 정제
 2) 비타민 A : 표시량(350 ugRE/1,400 mg) 80~150%
 3) 비타민 B1 : 표시량(12 mg/1,400 mg) 80~180%
 4) 비타민 B2 : 표시량(14 mg/1,400 mg) 80~180%
 5) 비타민 B6 : 표시량(11 mg/1,400 mg) 80~150%
 6) 비타민 B12 : 표시량(24 ug/1,400 mg) 80~180%
 7) 비타민 C : 표시량(100 mg/1,400 mg) 80~150%
 8) 비타민D : 표시량(10 ug/1,400 mg) 80~180%
 9) 비타민E : 표시량(11 mg a-TE/1,400 mg) 80~150%
10) 나이아신 : 표시량(15 mgNE/1,400 mg) 80~150%
11) 판토텐산 : 표시량(20 mg/1,400 mg) 80~180%
12) 엽산 : 표시량(400 ug/1,400 mg) 80~150%
13) 아연 : 표시량(8.5 mg/1,400 mg) 80~150%
14) 망간 : 표시량(3 mg/1,400 mg) 80~150%
15) 비오틴 : 표시량(30 ug/1,400 mg) 80~180%
16) 철 : 표시량(4 mg/1,400 mg) 80~150%
17) 요오드 : 표시량(45 ug/1,400 mg) 80~150%
18) 구리 : 표시량(0.25 mg/1,400 mg) 80~150%
19) 셀렌 : 표시량(55 ug/1,400 mg) 80~150%
20) 크롬 : 표시량(9 ug/1,400 mg) 80~180%
21) 몰리브덴 : 표시량(25 ug/1,400 mg) 80~180%
22) 대장균군 : 음성
23) 붕해시험 : 30분 이내","- 비타민 A : ① 어두운 곳에서 시각 적응을 위해 필요, ② 피부와 점막을 형성하고 기능을 유지하는데 필요,  ③ 상피세포의 성장과 발달에 필요
- 비타민 B1 : ① 탄수화물과 에너지 대사에 필요
- 비타민 B2 : ① 체내 에너지 생성에 필요
- 비타민 B6 : ① 단백질 및 아미노산 이용에 필요, ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : ① 정상적인 엽산 대사에 필요
- 비타민 C : ① 결합조직 형성과 기능유지에 필요, ② 철의 흡수에 필요, ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D :  ① 칼슘과 인이 흡수되고 이용되는데 필요, ② 뼈의 형성과 유지에 필요, ③ 골다공증발생 위험 감소에 도움을 줌
- 비타민 E : ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : ① 체내 에너지 생성에 필요
- 판토텐산 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : ① 세포와 혈액생성에 필요, ② 태아 신경관의 정상 발달에 필요, ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 아연 : ① 정상적인 면역기능에 필요, ② 정상적인 세포분열에 필요
- 망간 : ① 뼈 형성에 필요, ② 에너지 이용에 필요, ③ 유해산소로부터 세포를 보호하는데 필요
- 비오틴 : ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 철 : ① 체내 산소운반과 혈액생성에 필요, ② 에너지 생성에 필요
- 요오드 : ① 갑상선 호르몬의 합성에 필요, ② 에너지 생성에 필요, ③ 신경발달에 필요
- 구리 : ① 철의 운반과 이용에 필요, ② 유해산소로부터 세포를 보호하는데 필요
- 셀렌 : ① 유해산소로부터 세포를 보호하는데 필요
- 크롬 : ① 체내 탄수화물, 지방, 단백질 대사에 관여
- 몰리브덴 : ① 산화?환원 효소의 활성에 필요",제조일로부터 24개월,0,"1일 1회, 1회 1정을 물과 함께 섭취하십시오."
1154,20210311,정,비타민C+,"섭취 시 목에 걸리거나 불편할 수 있으므로 반드시 물과 함께 섭취하십시오. 
섭취 시 위장장애, 소화불량의 증상이 있을 경우 섭취를 중단하십시오.
개인의 신체 상태에 따라 이상 증상이 생길 경우 섭취를 중단하십시오.
섭취 전 제품에 이상이 있는 경우 섭취를 금하십시오.
특정 원료 성분에 알레르기 체질은 원료 성분을 확인 후 섭취하십시오.",코스맥스바이오(주),"1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 흰색의 장타원형 제피정제
2) 비타민C: 표시량(500mg/1000mg)의 80~150%
3) 비타민E : 표시량(20mg α-TE/1000mg)의 80~150%
4) 몰리브덴 : 표시량(75ug/1000mg)의 80~180% 
5) 대장균군 : 음성
6) 붕해시험 : 60분 이내","1) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
 2) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
 3) 몰리브덴 : 산화 · 환원 효소의 활성에 필요.",제조일로부터 2년,0,"1일 1회, 1회 1정을 충분한 물과 함께 섭취하십시오."
1155,20210312,캡슐,루테인,과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음,(주)한국인삼공사,"1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 어두운 적색의 내용물을 함유한 적자색의 타원형 연질캡슐
2) 루테인(%) : 표시량(20 mg/450 mg)의 80~120
3) 비타민A(%) : 표시량(700 ug RE/450 mg)의 80~150
4) 납(mg/kg) : 1.0 이하
5) 비소(mg/kg) : 1.0 이하
6) 카드뮴(mg/kg) : 1.0 이하
7) 수은(mg/kg) : 1.0 이하
8) 헥산(mg/kg) : 5.0 이하
9) 대장균군 : 음성
10) 붕해도(분) : 20 이내","①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음",24개월,0,"1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오."
1156,20210312,분말,원더 포스트 프로바이오틱스 엽산 블라썸,"(가) 질환이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
(다) 어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
(라) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것





(가) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)메디오젠 충주공장,"① 성상 : 이미, 이취가 없고 고유의 향미가 있는 연한 주황색의 분말
② 프로바이오틱스 수 : 표시량(1.0 x 10^9 CFU/2g) 이상
③ 아연 : 표시량(8.5mg/2g)의 80~150%
④ 엽산 : 표시량(400㎍/2g)의 80~150%
⑤ 비타민 D : 표시량(10㎍/2g)의 80~180%
⑥ 대장균군 : 음성","유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 18개월까지,0,"1일 1회, 1회 1포를 직접 섭취하거나 물과 함께 섭취하십시오."
1157,20210312,분말,트리플 솔루션 앤 포스트바이오틱스,"* 프락토올리고당
① 섭취 시 가스참, 트림, 복통, 복부팽만감 등이 발생할 수 있음
② 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것

* 프로바이오틱스
① 질환이 있거나 의약품 복용 시 전문가와 상담할 것
② 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
③ 어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
④ 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",엠에스바이오텍(주),"① 성상 : 고유의 향미가 있고 이미, 이취가 없는 흐린 주황, 연한 자주색 알갱이를 포함하고 있는 흰 노랑 분말
② 아연 : 8.5 mg / 5 g (표시량의 80-150%)
③ 판토텐산 : 5 mg / 5 g (표시량의 80-180%)
④ 프락토올리고당 : 3,500 mg / 5 g (표시량의 80-120%)
⑤ 프로바이오틱스 수 : 100,000,000 CFU / 5 g (표시량 이상)
⑥ 납 : (mg/kg) : 1.0 이하
⑦ 대장균군 : 음성","* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 판토텐산
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",제조일로부터 18개월,0,"1일 1회, 1회 1포를 그대로 혹은 물과 함께 섭취"
1158,20210315,캡슐,닥터프로그램 마더스 유산균,"섭취 시 목에 걸리거나 불편할 수 있으므로 반드시 물과 함께 섭취하십시오. 
섭취 시 위장장애, 소화불량의 증상이 있을 경우 섭취를 중단하십시오.
개인의 신체 상태에 따라 이상 증상이 생길 경우 섭취를 중단하십시오.
섭취 전 제품에 이상이 있는 경우 섭취를 금하십시오.
특정 원료 성분에 알레르기 체질은 원료 성분을 확인 후 섭취하십시오.
질환이 있거나 의약품 복용 시 전문가와 상담하십시오.
알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있습니다.
어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도하십시오.
이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.",코스맥스바이오(주),"1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 노란 하양색의 내용물을 함유한 투명의 장방형 경질캡슐
2) 프로바이오틱스 수 : 표시량(1,000,000,000cfu/450mg) 이상
3) 아연 : 표시량(2.6mg/450mg) 80~150%
4) 대장균군 : 음성
5) 붕해시험 : 20분 이내","1) 프로바이오틱스 : 유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음
2) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",제조일로부터 18개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오."
1159,20210315,정,데커신 더블케어 인지관절,"섭취 시 목에 걸리거나 불편할 수 있으므로 반드시 물과 함께 섭취하십시오. 
섭취 시 위장장애, 소화불량의 증상이 있을 경우 섭취를 중단하십시오.
개인의 신체 상태에 따라 이상 증상이 생길 경우 섭취를 중단하십시오.
섭취 전 제품에 이상이 있는 경우 섭취를 금하십시오.
특정 원료 성분에 알레르기 체질은 원료 성분을 확인 후 섭취하십시오.
소화불량, 속쓰림 등이 나타날 수 있습니다.
혈액응고방지제 또는 혈당강하제를 복용하시는 분은 의사의 상담 하에 사용하여 주십시오.
고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담하십시오.
이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.",코스맥스바이오(주),"1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 흰색과 검정색 점박이가 있는 연한 황갈색의 장방형 제피정제
2) 데커신 : 표시량(100.8mg/1000mg)의 80~120%
3) 비타민D : 표시량(10ug/1000mg)의 80~180%
4) 아연 : 표시량(8.5mg/1000mg)의 80~150%
5) 납(mg/kg) : 1.0 이하
6) 총비소(mg/kg) : 1.0 이하
7) 카드뮴(mg/kg) : 0.5 이하
8) 총수은(mg/kg) : 0.5 이하
9) 대장균군 : 음성
10) 붕해시험 : 60분 이내","1) 참당귀추출분말(Nutragen) : 노화로 저하된 인지기능 개선에 도움을 줄 수 있음, 관절건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",제조일로부터 2년,0,"1일 1회, 1회 1정을 충분한 물과 함께 섭취하십시오."
1160,20210315,캡슐,라비앙 퍼펙트 비피더스 밸런스,"* 프로바이오틱스
① 질환이 있거나 의약품 복용 시 전문가와 상담할 것
② 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
③ 어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
④ 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",엠에스바이오텍(주),"① 성상 : 고유의 향미가 있고 이미, 이취가 없는 연한 회황색의 분말을 함유한 투명한 경질캡슐
② 아연 : 8.5 mg / 0.5 g (표시량의 80-150%)
③ 프로바이오틱스 수 : 10,000,000,000 CFU / 0.5 g (표시량 이상)
④ 붕해시험 : 20분 이내
⑤ 대장균군 : 음성","* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",제조일로부터 18 개월,0,"1일 1회, 1회 2캡슐씩 충분한 물과 함께 섭취"
